,Imagem,FEX-esperada,FEX-detectada,Tempo
2044,499,neutral,happy,2.4655765520001296
2045,2343,neutral,neutral,2.506758949999494
2046,4565,neutral,sad,2.49840363399926
2047,5141,neutral,sad,2.513298168001711
2048,3157,neutral,neutral,2.4905762170001253
2049,4758,neutral,sad,2.4990470449993154
2050,1039,neutral,sad,2.464972626999952
2051,189,neutral,surprise,2.5039995000006456
2052,1458,neutral,neutral,2.495232109000426
2053,4286,neutral,neutral,2.5805741359999956
2054,5444,neutral,surprise,2.4836322299997846
2055,867,neutral,surprise,2.4994224379988736
2056,572,neutral,surprise,2.4901191999997536
2057,3109,neutral,neutral,2.4983633810006722
2058,2427,neutral,surprise,2.498955921000743
2059,1235,neutral,neutral,2.514660205999462
2060,1025,neutral,neutral,2.482101904000956
2061,1655,neutral,surprise,2.5148367999991024
2062,4059,neutral,angry,2.467734059999202
2063,150,neutral,angry,2.4922027490010805
2064,1132,neutral,neutral,2.532518951000384
2065,3856,neutral,angry,2.5172365340004035
2066,1331,neutral,neutral,2.483717937999245
2067,1958,neutral,surprise,2.5216262450012437
2068,524,neutral,neutral,2.4977727469995443
2069,2866,neutral,neutral,2.4883647990009194
2070,5331,neutral,neutral,2.4854075019993616
2071,3473,neutral,neutral,2.5013653940004588
2072,2104,neutral,neutral,2.491268190999108
2073,3141,neutral,neutral,2.49720487400009
2074,5380,neutral,surprise,2.4813625820006564
2075,2112,neutral,happy,2.494952499999272
2076,2729,neutral,neutral,2.4967201690014917
2077,1786,neutral,neutral,2.543538150999666
2078,2398,neutral,sad,2.4916004709994013
2079,4560,neutral,neutral,2.5114482139997563
2080,446,neutral,neutral,2.541467222999927
2081,4771,neutral,neutral,2.4670655829995667
2082,1752,neutral,neutral,2.5101702169995406
2083,3275,neutral,neutral,2.4909677279993048
2084,1643,neutral,neutral,2.499330052000005
2085,5008,neutral,angry,2.49144187300044
2086,5411,neutral,happy,2.5003890419993695
2087,9,neutral,sad,2.4706512480006495
2088,1224,neutral,neutral,2.498611372999221
2089,4934,neutral,neutral,2.476183504000801
2090,1904,neutral,sad,2.4872235029997682
2091,3,neutral,neutral,2.5061702570001216
2092,1875,neutral,neutral,2.4895979940010875
2093,1276,neutral,angry,2.484548245000042
2094,48,neutral,neutral,2.487997558999268
2095,3132,neutral,neutral,2.510712406001403
2096,1041,neutral,happy,2.490258233001441
2097,3921,neutral,neutral,2.507980148999195
2098,1990,neutral,neutral,2.4883215589998144
2099,1050,neutral,sad,2.8601502949986752
2100,4773,neutral,sad,2.5710964809986763
2101,5461,neutral,sad,2.6504911380015983
2102,5113,neutral,disgust,2.5698424549991614
2103,147,neutral,neutral,2.7340482300005533
2104,432,neutral,fear,2.566316618000201
2105,4200,neutral,surprise,2.8154004250009166
2106,981,neutral,neutral,2.5610794859985617
2107,4604,neutral,neutral,2.540118290000464
2108,3333,neutral,neutral,2.568773570999838
2109,4036,neutral,neutral,2.5777094079985545
2110,709,neutral,angry,2.5761428629994043
2111,5217,neutral,neutral,2.670082923999871
2112,119,neutral,angry,2.5717886749989702
2113,906,neutral,neutral,2.5912889890005317
2114,4791,neutral,neutral,2.569421001000592
2115,5412,neutral,happy,2.564626594999936
2116,428,neutral,angry,2.5939917630003038
2117,173,neutral,neutral,2.5620670130010694
2118,1109,neutral,neutral,2.606516579999152
2119,1692,neutral,happy,2.5661566100006894
2120,3340,neutral,sad,2.574821633999818
2121,528,neutral,angry,2.590659797000626
2122,2326,neutral,angry,2.551855992000128
2123,4023,neutral,disgust,2.5795125310014555
2124,321,neutral,fear,2.5619789190004667
2125,214,neutral,neutral,2.57886414800123
2126,3719,neutral,surprise,2.5759141639991867
2127,4013,neutral,happy,2.6276230049988953
2128,5352,neutral,neutral,2.5748288779996074
2129,1201,neutral,neutral,2.5388268349997816
2130,2873,neutral,neutral,2.5840695330007293
2131,4867,neutral,angry,2.825273885999195
2132,5192,neutral,happy,2.5725706909997825
2133,5328,neutral,neutral,2.5881001369998557
2134,3760,neutral,neutral,2.5734979930002737
2135,2595,neutral,neutral,2.578814249000061
2136,2054,neutral,neutral,2.59363255199969
2137,4434,neutral,neutral,2.5513156300003175
2138,2850,neutral,surprise,2.5878572439996788
2139,2862,neutral,angry,2.5712343729992426
2140,5271,neutral,happy,2.5904042689999187
2141,659,neutral,sad,2.578204340999946
2142,770,neutral,neutral,2.5834090410007775
2143,3571,neutral,happy,2.598686896999425
2144,2568,neutral,angry,2.5551655309991474
2145,3529,neutral,neutral,2.589499223999155
2146,5477,neutral,sad,2.5656126880003285
2147,2243,neutral,neutral,2.641325918999428
2148,393,neutral,neutral,2.5943473399984214
2149,4863,neutral,neutral,2.5673925320006674
2150,365,neutral,neutral,2.5911385950003023
2151,4748,neutral,angry,2.5545557730001747
2152,3704,neutral,sad,2.579116883000097
2153,1725,neutral,angry,2.557678228999066
2154,1462,neutral,neutral,2.555498171999716
2155,128,neutral,neutral,2.595603042998846
2156,710,neutral,neutral,2.5975723219999054
2157,723,neutral,surprise,2.569530388998828
2158,1415,neutral,neutral,2.5535874079996574
2159,3176,neutral,neutral,2.5692665749993466
2160,1155,neutral,neutral,2.5861823790000926
2161,3820,neutral,neutral,2.5885601169993606
2162,5470,neutral,surprise,2.6500749299993913
2163,803,neutral,neutral,2.584662295999806
2164,4254,neutral,neutral,2.5826898659997823
2165,4113,neutral,neutral,2.5846054400008143
2166,2201,neutral,neutral,2.552046144999622
2167,4079,neutral,angry,2.577796674999263
2168,5211,neutral,neutral,2.567715547998887
2169,1418,neutral,neutral,2.6052049480003916
2170,135,neutral,neutral,2.5660194990014134
2171,1032,neutral,neutral,2.5902753380014474
2172,2023,neutral,angry,2.5902873350005393
2173,4920,neutral,neutral,2.680686130999675
2174,3936,neutral,angry,2.5708885739986727
2175,1125,neutral,neutral,2.5754132740003115
2176,5450,neutral,sad,2.5870072139987315
2177,2187,neutral,sad,2.5957115490000433
2178,5180,neutral,angry,2.5788323409997247
2179,4990,neutral,surprise,2.632647395999811
2180,696,neutral,happy,2.65628337400085
2181,2603,neutral,neutral,2.651899886001047
2182,3217,neutral,angry,2.579221336000046
2183,5140,neutral,neutral,2.569936936999511
2184,1141,neutral,neutral,2.594387443999949
2185,3957,neutral,neutral,2.592009196001527
2186,4247,neutral,angry,2.57459452600051
2187,2108,neutral,angry,2.5914715559993056
2188,4212,neutral,happy,2.6105901789997006
2189,4822,neutral,neutral,2.5663002689998393
2190,4848,neutral,neutral,2.5750131009990582
2191,3900,neutral,neutral,2.5692881909999414
2192,2314,neutral,neutral,2.596809103000851
2193,4083,neutral,neutral,2.6200585099995806
2194,2719,neutral,neutral,2.6042693260005763
2195,3534,neutral,neutral,2.5662786760003655
2196,430,neutral,angry,2.577929483999469
2197,2977,neutral,neutral,2.5881292880003457
2198,730,neutral,angry,2.5693804530001216
2199,3636,neutral,angry,2.5943519989996275
2200,1744,neutral,neutral,2.565655088999847
2201,1664,neutral,surprise,2.6074408419990505
2202,2374,neutral,neutral,2.598955745999774
2203,4208,neutral,neutral,2.5450633359996573
2204,3089,neutral,neutral,2.58968258799905
2205,2752,neutral,surprise,2.5754929199993057
2206,1200,neutral,sad,2.7687513799992303
2207,5144,neutral,neutral,2.6019635379998363
2208,1808,neutral,neutral,4.312378885000726
2209,674,neutral,neutral,2.8342703899998014
2210,652,neutral,sad,2.553996732998712
2211,2845,neutral,surprise,2.601004637999722
2212,5409,neutral,surprise,2.574833740000031
2213,4205,neutral,angry,2.962592338999457
2214,4009,neutral,sad,3.9874401279994345
2215,1560,neutral,neutral,4.563471901001321
2216,3001,neutral,angry,19.681894978000855
2217,3262,neutral,neutral,2.831919182001002
2218,1905,neutral,sad,2.4559561719997873
2219,3028,neutral,neutral,2.4532203569997364
2220,663,neutral,neutral,2.4799200190009287
2221,634,neutral,angry,2.4625743059987144
2222,3680,neutral,sad,2.456907953999689
2223,5435,neutral,angry,2.594918865999716
2224,4508,neutral,neutral,2.480326547000004
2225,509,neutral,neutral,2.514927046999219
2226,1146,neutral,angry,2.540734756999882
2227,248,neutral,surprise,2.522634659000687
2228,158,neutral,neutral,2.5592014049998397
2229,2758,neutral,surprise,2.53254645800007
2230,2062,neutral,neutral,2.524868618000255
2231,4280,neutral,angry,2.5250963369999226
2232,3227,neutral,happy,2.6016313889995217
2233,2169,neutral,surprise,2.605274179000844
2234,4272,neutral,neutral,2.5598739300003217
2235,5290,neutral,neutral,2.5287587300008454
2236,2665,neutral,sad,2.653800551999666
2237,5489,neutral,neutral,2.5499261950008076
2238,1460,neutral,surprise,2.5330778419993294
2239,3910,neutral,neutral,2.7552545170001395
2240,2658,neutral,neutral,2.54795531200034
2241,2433,neutral,neutral,2.565067880999777
2242,2520,neutral,sad,2.538220057000217
2243,1760,neutral,neutral,2.5761490969998704
2244,2498,neutral,angry,2.5763804629987135
2245,2890,neutral,sad,2.528105074999985
2246,3810,neutral,neutral,2.586931256000753
2247,4620,neutral,sad,2.552193184999851
2248,3286,neutral,neutral,2.617985156000941
2249,5184,neutral,angry,2.5661587710001186
2250,3625,neutral,angry,2.564453315000719
2251,3408,neutral,surprise,2.5669198490013514
2252,442,neutral,neutral,2.5477564330012683
2253,2328,neutral,happy,2.5724704709991784
2254,1443,neutral,neutral,2.6135206229992036
2255,1532,neutral,neutral,2.6153594240004168
2256,2934,neutral,happy,2.5879795780001587
2257,3669,neutral,neutral,2.5667233580006723
2258,1318,neutral,angry,2.5859626729998126
2259,3584,neutral,neutral,2.5405276460005553
2260,3400,neutral,neutral,3.040746200000285
2261,4346,neutral,neutral,2.67669224599922
2262,3929,neutral,neutral,2.578671334000319
2263,1103,neutral,surprise,2.5496169939997344
2264,1199,neutral,angry,2.581442563001474
2265,3354,neutral,surprise,2.556406473999232
2266,1587,neutral,neutral,2.7733086070002173
2267,5432,neutral,neutral,3.6074796829998377
2268,1959,neutral,neutral,2.5896787930014398
2269,2203,neutral,neutral,2.572001917998932
2270,1993,neutral,neutral,2.5541586330000428
2271,2482,neutral,neutral,2.6187313299997186
2272,1929,neutral,neutral,2.700044164001156
2273,2478,neutral,surprise,2.6388657269999385
2274,3861,neutral,neutral,2.5880242999992333
2275,2738,neutral,neutral,2.5593885260004754
2276,1509,neutral,happy,2.574531181999191
2277,171,neutral,neutral,2.5655873400010023
2278,561,neutral,neutral,2.5867496070004563
2279,3763,neutral,neutral,2.7059896739992837
2280,5079,neutral,happy,2.5652090959993075
2281,2224,neutral,neutral,2.561239574000865
2282,3996,neutral,neutral,2.5798854309996386
2283,4471,neutral,neutral,2.5747387489991524
2284,2962,neutral,neutral,2.592904813000132
2285,5241,neutral,neutral,2.5763046280007984
2286,4186,neutral,neutral,2.567561208999905
2287,4317,neutral,neutral,2.6190044040013163
2288,2105,neutral,neutral,2.562166112000341
2289,3826,neutral,happy,2.58502618500097
2290,1106,neutral,angry,2.580431200998646
2291,4224,neutral,neutral,2.6044326570008707
2292,5137,neutral,neutral,2.581360157000745
2293,4768,neutral,neutral,2.5542899040010525
2294,280,neutral,neutral,2.574209921000147
2295,3668,neutral,angry,2.5727768249998917
2296,320,neutral,neutral,2.5872263009987364
2297,331,neutral,neutral,2.5745811439992394
2298,3905,neutral,neutral,2.6861032400011027
2299,5298,neutral,neutral,2.5781161379982223
2300,764,neutral,neutral,2.5896365209991927
2301,2353,neutral,neutral,2.596579134999047
2302,3459,neutral,sad,2.59588829400127
2303,1388,neutral,neutral,2.57218153499889
2304,1576,neutral,disgust,2.5869601200010948
2305,2288,neutral,neutral,2.564483926000321
2306,3374,neutral,angry,2.592397248999987
2307,4292,neutral,neutral,2.568453545000011
2308,2248,neutral,neutral,2.5710715720015287
2309,772,neutral,angry,2.593841166000857
2310,2842,neutral,neutral,2.5705407160003233
2311,4064,neutral,neutral,2.6170194300011644
2312,2087,neutral,surprise,2.5653432949984563
2313,593,neutral,neutral,2.5858891059997404
2314,4804,neutral,neutral,2.5703564989998995
2315,3539,neutral,neutral,2.5429502009992575
2316,595,neutral,neutral,2.5733599350005534
2317,4750,neutral,neutral,2.568292764999569
2318,4458,neutral,surprise,2.5733831119996466
2319,979,neutral,neutral,2.5651697190005507
2320,1663,neutral,sad,2.5747750379996432
2321,3735,neutral,neutral,2.5809588030006125
2322,1456,neutral,happy,3.0342673159993865
2323,3718,neutral,neutral,2.5722919210002146
2324,4732,neutral,neutral,2.5724550360009744
2325,1856,neutral,neutral,2.5821600380004384
2326,2379,neutral,neutral,2.583363943000222
2327,1159,neutral,neutral,2.5659833239988075
2328,3379,neutral,angry,2.821860194999317
2329,4300,neutral,angry,2.574060028000531
2330,165,neutral,happy,2.5635022030000982
2331,4493,neutral,neutral,2.5665485030003765
2332,1342,neutral,neutral,2.593807053999626
2333,2277,neutral,neutral,2.5712893700001587
2334,3663,neutral,happy,2.574083654999413
2335,3052,neutral,neutral,2.627793314999508
2336,1817,neutral,neutral,2.624440208001033
2337,4430,neutral,neutral,2.5977608079992933
2338,1001,neutral,neutral,2.5545940160009195
2339,1606,neutral,neutral,2.5909249619999173
2340,3659,neutral,neutral,2.564377021000837
2341,1506,neutral,angry,2.600559857000917
2342,947,neutral,happy,2.585212872001648
2343,3824,neutral,neutral,2.6750997960007226
2344,2941,neutral,neutral,2.6587065209987486
2345,1949,neutral,neutral,2.568677174998811
2346,3115,neutral,surprise,2.6063736510004674
2347,5247,neutral,surprise,2.602768377000757
2348,5265,neutral,neutral,2.5926795459999994
2349,2143,neutral,neutral,2.576583396999922
2350,3722,neutral,neutral,2.5773617819995707
2351,3276,neutral,neutral,2.5872283770004287
2352,5366,neutral,fear,2.587235155999224
2353,3244,neutral,neutral,2.552472404000582
2354,751,neutral,angry,2.5927036279990716
2355,4162,neutral,angry,2.5772221949991945
2356,1843,neutral,neutral,2.584077233001153
2357,5355,neutral,angry,2.594401342999845
2358,3756,neutral,neutral,2.57748417699986
2359,4656,neutral,neutral,2.6941136320001533
2360,3033,neutral,happy,2.556801421000273
2361,2022,neutral,neutral,2.6659157880003477
2362,1938,neutral,neutral,2.5752168219987652
2363,3907,neutral,neutral,2.6285848080005962
2364,4135,neutral,neutral,2.580325979999543
2365,2648,neutral,neutral,2.5503063460000703
2366,1661,neutral,neutral,2.7666327629995067
2367,1635,neutral,surprise,2.5655206159990485
2368,4138,neutral,neutral,2.551810540999213
2369,5263,neutral,neutral,2.5692088910000166
2370,2909,neutral,neutral,2.5786894489992847
2371,583,neutral,neutral,2.608835248000105
2372,4125,neutral,neutral,2.5787940959999105
2373,2988,neutral,neutral,2.574317433000033
2374,3173,neutral,surprise,2.593332571999781
2375,2160,neutral,neutral,2.5762032180009555
2376,868,neutral,neutral,2.562698845000341
2377,1894,neutral,neutral,2.6010590630012302
2378,475,neutral,neutral,2.5594812109993654
2379,4984,neutral,happy,2.6500652260001516
2380,3502,neutral,neutral,2.5604238510004507
2381,1341,neutral,angry,2.5977219469987176
2382,1623,neutral,neutral,2.7509114269996644
2383,360,neutral,neutral,2.5384666480003943
2384,4605,neutral,neutral,2.5888988970000355
2385,4776,neutral,angry,2.5664462549993914
2386,4152,neutral,angry,2.6125704160003806
2387,2704,neutral,surprise,2.637408876000336
2388,800,neutral,happy,2.573617545000161
2389,2669,neutral,neutral,2.568078626998613
2390,1263,neutral,neutral,2.567521090999435
2391,1472,neutral,surprise,2.571257734000028
2392,522,neutral,neutral,2.613917489999949
2393,184,neutral,neutral,2.583508683999753
2394,4797,neutral,neutral,2.6144843160000164
2395,2834,neutral,neutral,2.5689181630004896
2396,0,neutral,sad,2.5990719469991745
2397,5280,neutral,surprise,2.6711469189995114
2398,4919,neutral,neutral,2.5555254840001
2399,3371,neutral,angry,2.593167451001136
2400,1244,neutral,sad,2.5651885379993473
2401,1335,neutral,neutral,2.592885890000616
2402,1310,neutral,neutral,2.5936196420007036
2403,1,neutral,neutral,2.5752357530000154
2404,5072,neutral,surprise,2.704967856001531
2405,2204,neutral,neutral,2.579573965000236
2406,1861,neutral,neutral,2.5743253029995685
2407,5104,neutral,neutral,2.576511011000548
2408,3480,neutral,neutral,2.5709430539991445
2409,1161,neutral,sad,2.59471300199948
2410,3937,neutral,happy,2.5680503200001112
2411,876,neutral,neutral,2.5942912730006356
2412,2903,neutral,surprise,2.609884355999384
2413,5226,neutral,neutral,2.560634105000645
2414,5348,neutral,neutral,2.6134611449997465
2415,1624,neutral,neutral,2.5690159240002686
2416,2060,neutral,angry,2.604314776999672
2417,4555,neutral,neutral,2.5979392680001183
2418,2689,neutral,sad,2.5827200450003147
2419,3185,neutral,angry,2.5947002390003036
2420,276,neutral,neutral,2.5625733049982955
2421,4926,neutral,neutral,2.5920458539985702
2422,1304,neutral,surprise,2.6285337200006325
2423,4953,neutral,surprise,2.5936364850003883
2424,4082,neutral,sad,2.7589854190009646
2425,443,neutral,surprise,2.561809988999812
2426,5431,neutral,neutral,2.6865587960000994
2427,3637,neutral,sad,2.596416637999937
2428,4276,neutral,neutral,2.5490217980004672
2429,4551,neutral,neutral,2.5996293339994736
2430,790,neutral,neutral,2.580379405999338
2431,3038,neutral,happy,2.5859158920011396
2432,4525,neutral,sad,2.604650365999987
2433,3218,neutral,neutral,2.5586247780011036
2434,689,neutral,neutral,2.5908071849989938
2435,3639,neutral,surprise,2.578155704999517
2436,3203,neutral,angry,2.5823749560004217
2437,2576,neutral,neutral,2.5981854460005707
2438,5134,neutral,neutral,2.5707496509985504
2439,496,neutral,neutral,2.591256023999449
2440,3071,neutral,neutral,2.5953868300002796
2441,3654,neutral,sad,2.5963263579997147
2442,1686,neutral,neutral,2.587522858000739
2443,4124,neutral,neutral,2.550322667000728
2444,4695,neutral,angry,2.5994736379998358
2445,1677,neutral,neutral,2.574441274999117
2446,2818,neutral,neutral,2.6429572249999183
2447,4937,neutral,happy,2.6073637290010083
2448,1505,neutral,neutral,2.5760988399997586
2449,3306,neutral,neutral,2.591868847999649
2450,3220,neutral,angry,2.609761697000067
2451,750,neutral,neutral,2.5727205040002445
2452,3077,neutral,neutral,2.585037843999089
2453,4087,neutral,neutral,2.575404958000945
2454,2109,neutral,neutral,2.5924838120008644
2455,4640,neutral,neutral,2.5704360809995705
2456,2345,neutral,angry,2.5865874009996332
2457,4195,neutral,happy,2.5871678370003792
2458,1029,neutral,neutral,2.5734453040004155
2459,1909,neutral,neutral,2.583560579998448
2460,1299,neutral,angry,2.584782678999545
2461,5235,neutral,neutral,2.6393466080007784
2462,4628,neutral,neutral,2.5865542859992274
2463,2170,neutral,neutral,2.640060571999129
2464,5308,neutral,angry,2.5874271930006216
2465,3145,neutral,neutral,2.5501094040009775
2466,662,neutral,neutral,2.5929136499999004
2467,4005,neutral,angry,2.5783793620012148
2468,4412,neutral,surprise,2.5851394510009413
2469,2258,neutral,neutral,2.596190481999656
2470,1301,neutral,neutral,2.5625941380003496
2471,4828,neutral,neutral,2.587640157000351
2472,1414,neutral,happy,2.565553088999877
2473,1640,neutral,neutral,2.571133794999696
2474,1987,neutral,angry,2.610667706998356
2475,4630,neutral,neutral,2.58052514100018
2476,961,neutral,surprise,2.5970291089997772
2477,4697,neutral,neutral,2.5675484469993535
2478,3527,neutral,neutral,2.587347824999597
2479,768,neutral,neutral,2.593663990001005
2480,4511,neutral,neutral,2.549076213999797
2481,31,neutral,neutral,2.5936835289994633
2482,669,neutral,neutral,2.5679404029997386
2483,2490,neutral,neutral,2.6219761909997032
2484,5339,neutral,neutral,2.562695671000256
2485,3413,neutral,neutral,2.589242682999611
2486,78,neutral,happy,2.5868369820000225
2487,5028,neutral,disgust,2.5795793979996233
2488,4811,neutral,neutral,2.5854652500001976
2489,4319,neutral,happy,2.5978921450005146
2490,4573,neutral,neutral,2.590015413999936
2491,5302,neutral,neutral,2.6468075049997424
2492,4586,neutral,neutral,2.6255880600001547
2493,1370,neutral,happy,2.5847916169987
2494,3994,neutral,angry,2.5734998090010777
2495,77,neutral,neutral,2.6367089260002103
2496,5388,neutral,neutral,2.584633127999041
2497,1871,neutral,neutral,2.57379594700069
2498,2452,neutral,neutral,2.589144364999811
2499,1891,neutral,neutral,2.5775952999993024
2500,973,sad,sad,2.661240617000658
2501,1788,sad,sad,2.7228236490009294
2502,2663,sad,sad,2.56801403999998
2503,4466,sad,angry,2.557640802999231
2504,319,sad,sad,2.592962273000012
2505,4887,sad,sad,2.623459657999774
2506,1536,sad,sad,2.6045028300013655
2507,5222,sad,angry,2.9624391510005808
2508,1038,sad,sad,2.605416251999486
2509,1400,sad,sad,2.653104278000683
2510,3723,sad,neutral,2.5912020600007963
2511,1088,sad,sad,2.544183623000208
2512,4070,sad,sad,2.887458962999517
2513,1067,sad,sad,2.616715431000557
2514,4622,sad,sad,2.5742075460002525
2515,3182,sad,sad,2.6043406360004155
2516,3661,sad,neutral,2.5682468130016787
2517,4686,sad,sad,2.5945333649997337
2518,5375,sad,sad,2.5825731699987955
2519,2479,sad,angry,2.5578446649997204
2520,5481,sad,sad,2.6172457469983783
2521,4715,sad,sad,2.5664844189996074
2522,1452,sad,sad,2.5817545959998824
2523,4322,sad,sad,2.6595689820005646
2524,1429,sad,neutral,2.6137260750001587
2525,5207,sad,sad,2.583186891999503
2526,5422,sad,sad,2.5862262190003094
2527,3795,sad,disgust,2.5662589139992633
2528,1544,sad,sad,2.6509310840010585
2529,2041,sad,sad,2.5761352720001014
2530,104,sad,neutral,2.600373500999922
2531,91,sad,neutral,2.569279134999306
2532,2185,sad,neutral,2.57908141200096
2533,3222,sad,sad,2.6167279130004317
2534,855,sad,neutral,2.5451296030005324
2535,547,sad,angry,2.5853283509986795
2536,1533,sad,sad,2.580086345999007
2537,1728,sad,angry,2.6219469379993825
2538,520,sad,fear,2.5949619410002924
2539,327,sad,happy,2.566285840001001
2540,1089,sad,happy,2.5983340340008
2541,1914,sad,angry,2.551586421999673
2542,1057,sad,sad,2.5753442470013397
2543,4312,sad,happy,2.5802615279990277
2544,2525,sad,sad,2.596614441001293
2545,3365,sad,sad,2.598367292999683
2546,4098,sad,surprise,2.558581315999618
2547,2709,sad,sad,2.5987132499994914
2548,3288,sad,angry,2.580106990999411
2549,5410,sad,sad,2.566469246001361
2550,313,sad,sad,2.5742713660001755
2551,379,sad,sad,2.580482548000873
2552,4330,sad,disgust,2.5983741769996413
2553,236,sad,sad,2.5178994779998902
2554,2219,sad,surprise,2.5534274149995326
2555,4165,sad,sad,2.4817522680004913
2556,2474,sad,sad,2.5191472149999754
2557,4145,sad,sad,2.4917849940011365
2558,1609,sad,sad,2.5694642379985453
2559,4954,sad,fear,2.4969088540001394
2560,4666,sad,sad,2.512531382000816
2561,556,sad,fear,2.498103027999605
2562,149,sad,neutral,2.4808700200010207
2563,232,sad,sad,2.4956077189999633
2564,4370,sad,neutral,2.5064747870001156
2565,3946,sad,sad,2.487073436999708
2566,3361,sad,sad,2.4962181610007974
2567,834,sad,sad,2.48274567199951
2568,3586,sad,sad,2.483831600000485
2569,102,sad,sad,2.496723992000625
2570,2967,sad,sad,2.5007806089997757
2571,3264,sad,sad,2.507485103000363
2572,4798,sad,angry,2.5069951670011505
2573,1916,sad,angry,2.4879974809991836
2574,731,sad,sad,2.4704837139997835
2575,4491,sad,sad,2.5007831760012778
2576,2840,sad,sad,2.507448337000824
2577,1777,sad,disgust,2.490280513000471
2578,2767,sad,sad,2.5210805099995923
2579,5206,sad,sad,2.5066086360002373
2580,2122,sad,sad,2.482241288998921
2581,2788,sad,angry,2.493829574999836
2582,223,sad,neutral,2.5015439729995705
2583,1330,sad,sad,2.5591001259999757
2584,3519,sad,sad,2.5036263999991206
2585,19,sad,angry,2.5086564760003967
2586,1409,sad,sad,2.4714257610012282
2587,1924,sad,neutral,2.494138941001438
2588,922,sad,sad,2.481931390999307
2589,5007,sad,sad,2.514677971999845
2590,3326,sad,angry,2.4857268480009225
2591,3321,sad,angry,2.507099942999048
2592,4717,sad,sad,2.471774790999916
2593,694,sad,sad,2.4979223650007043
2594,445,sad,sad,2.48082266900019
2595,107,sad,sad,2.5134611579997
2596,2606,sad,sad,2.484730698999556
2597,1715,sad,disgust,2.5130559480003285
2598,3247,sad,neutral,2.5585822590001044
2599,4419,sad,angry,2.504575114000545
2600,4660,sad,sad,2.4755764370002
2601,220,sad,neutral,2.5199502449995634
2602,871,sad,disgust,2.4852197589989373
2603,5269,sad,neutral,2.5109929049995117
2604,5312,sad,sad,2.4902630020005745
2605,5277,sad,angry,2.4985387840006297
2606,2581,sad,happy,2.487117702999967
2607,2646,sad,neutral,2.495056895999369
2608,1034,sad,neutral,2.491070640000544
2609,2851,sad,disgust,2.6321264520011027
2610,4763,sad,sad,2.4760412279993034
2611,2206,sad,angry,2.511853270001666
2612,3155,sad,sad,2.622329992000232
2613,2269,sad,surprise,2.52156003699929
2614,4583,sad,disgust,2.4979442860003473
2615,2975,sad,sad,2.507258982001076
2616,3469,sad,neutral,2.476309860001493
2617,219,sad,neutral,2.516502970000147
2618,414,sad,neutral,2.521814927999003
2619,2718,sad,angry,2.5006134630002634
2620,4,sad,sad,2.4809844779993
2621,4566,sad,sad,2.5070454420001624
2622,4474,sad,sad,2.4782570320003288
2623,1937,sad,sad,2.5291972560007707
2624,5045,sad,sad,2.470119178000459
2625,2692,sad,sad,2.5083496650004236
2626,130,sad,sad,2.48202444799972
2627,4624,sad,sad,2.5078400089987554
2628,435,sad,neutral,2.5015530660002696
2629,1016,sad,neutral,2.4850123020005412
2630,1896,sad,sad,2.490517550999357
2631,416,sad,sad,2.5116420129998005
2632,590,sad,angry,2.4927535309998348
2633,2436,sad,sad,2.512126141000408
2634,413,sad,neutral,2.4919828529982624
2635,610,sad,sad,2.4873291309995693
2636,2394,sad,sad,2.498022772000695
2637,1779,sad,sad,2.525108732001172
2638,4684,sad,sad,2.4912703019999753
2639,5257,sad,sad,2.5081065300000773
2640,1739,sad,sad,2.497908675999497
2641,26,sad,neutral,2.474221899999975
2642,49,sad,neutral,2.4923434109987284
2643,2272,sad,angry,2.4955950709991157
2644,1668,sad,sad,2.501599258001079
2645,1518,sad,sad,2.49706995699853
2646,167,sad,neutral,2.4971406660006323
2647,3438,sad,disgust,2.5063175260002026
2648,3779,sad,neutral,2.4941622970000026
2649,1614,sad,sad,2.482273139999961
2650,883,sad,sad,2.518655531001059
2651,3943,sad,neutral,2.4939399790000607
2652,2443,sad,disgust,2.533738190999429
2653,545,sad,neutral,2.4662734390003607
2654,2763,sad,sad,2.5171002300012333
2655,4629,sad,angry,2.473995072999969
2656,1931,sad,neutral,2.5077094930002204
2657,4721,sad,happy,2.49620249399959
2658,734,sad,neutral,2.507059745001243
2659,4385,sad,sad,2.517776385000616
2660,1083,sad,sad,2.505555097000979
2661,1261,sad,angry,2.5614619400002994
2662,2946,sad,disgust,2.520249444000001
2663,1450,sad,fear,2.501764507000189
2664,3453,sad,neutral,2.5072230139994645
2665,978,sad,sad,2.4660061030008364
2666,103,sad,angry,2.497336569000254
2667,2486,sad,neutral,2.4960596900000382
2668,2881,sad,sad,2.5068745349999517
2669,788,sad,neutral,2.5813045270006114
2670,3080,sad,angry,2.5067778140000883
2671,4752,sad,disgust,2.4722775729987916
2672,4702,sad,neutral,2.4986134589998983
2673,2477,sad,disgust,2.487405095998838
2674,4066,sad,angry,2.5178690749999078
2675,2815,sad,surprise,2.4810817029992904
2676,4343,sad,fear,2.527983181998934
2677,4868,sad,happy,2.4712049170011596
2678,4107,sad,sad,2.496555204001197
2679,2561,sad,neutral,2.4904694380002184
2680,853,sad,angry,2.5637687730013567
2681,118,sad,sad,2.4853176069991605
2682,188,sad,angry,2.614581347999774
2683,4908,sad,neutral,2.5189615950002917
2684,3067,sad,angry,2.465447218999543
2685,2794,sad,sad,2.507085579998602
2686,917,sad,surprise,2.4985040790015773
2687,1965,sad,sad,2.570684745000108
