image,labelled_fex,detected_fex,time
3719,neutral,neutral,0.09673230000043986
3722,neutral,sad,0.06782380000367993
3735,neutral,neutral,0.09342970000579953
3756,neutral,fear,0.09290170000167564
3760,neutral,neutral,0.10074290000193287
3763,neutral,neutral,0.06728930000099353
3810,neutral,sad,0.08359580000251299
3819,neutral,neutral,0.06785340000351425
3820,neutral,angry,0.06864920000225538
3824,neutral,sad,0.08847779999632621
3826,neutral,surprise,0.08104080000339309
3856,neutral,angry,0.0865581000034581
3861,neutral,happy,0.06799440000031609
3900,neutral,sad,0.06665039999643341
3905,neutral,neutral,0.06827609999891138
3907,neutral,fear,0.06979670000146143
3910,neutral,neutral,0.0639757999961148
3921,neutral,neutral,0.08501200000318931
3929,neutral,neutral,0.0896640999999363
3931,neutral,neutral,0.08315150000271387
3936,neutral,neutral,0.06877379999787081
3937,neutral,angry,0.08734320000075968
393,neutral,neutral,0.09206279999489198
3957,neutral,neutral,0.0929963000016869
3994,neutral,neutral,0.08451439999771537
3996,neutral,surprise,0.09098489999450976
3,neutral,neutral,0.09031830000458285
4005,neutral,happy,0.08368219999829307
4009,neutral,angry,0.07710870000300929
4013,neutral,angry,0.08804989999771351
4023,neutral,happy,0.08093470000312664
4036,neutral,neutral,0.09057860000029905
4059,neutral,fear,0.09775480000098469
4064,neutral,sad,0.08608239999739453
4079,neutral,fear,0.08186990000103833
4082,neutral,neutral,0.06821569999738131
4083,neutral,neutral,0.09183359999587992
4087,neutral,fear,0.09313990000373451
4113,neutral,fear,0.07531819999712752
4124,neutral,neutral,0.0877831999969203
4125,neutral,neutral,0.08748660000128439
4135,neutral,sad,0.06568279999919469
4138,neutral,surprise,0.09212030000344384
4152,neutral,fear,0.06960619999881601
4162,neutral,fear,0.09226630000193836
4186,neutral,neutral,0.07222120000369614
4195,neutral,angry,0.06949729999905685
4200,neutral,neutral,0.0867696999994223
4205,neutral,sad,0.08269109999673674
4208,neutral,fear,0.07891649999510264
4212,neutral,happy,0.06814509999821894
4224,neutral,angry,0.08611070000188192
4231,neutral,neutral,0.0881091000046581
4247,neutral,fear,0.07951369999500457
4254,neutral,neutral,0.08973830000468297
4272,neutral,neutral,0.0875917000012123
4276,neutral,sad,0.09516230000008363
4280,neutral,fear,0.0911333000040031
4286,neutral,neutral,0.0863958999980241
428,neutral,neutral,0.080755400005728
4292,neutral,happy,0.0892262000052142
4300,neutral,fear,0.08422419999988051
430,neutral,angry,0.08430180000141263
4317,neutral,happy,0.0711278000017046
4319,neutral,neutral,0.08164029999898048
432,neutral,fear,0.08759420000569662
4346,neutral,fear,0.06669240000337595
4412,neutral,fear,0.07988370000384748
442,neutral,neutral,0.06754589999763994
4430,neutral,angry,0.0876025000034133
4434,neutral,neutral,0.09661950000008801
443,neutral,neutral,0.06701990000146907
4458,neutral,sad,0.08596140000008745
446,neutral,sad,0.08674489999975776
4471,neutral,sad,0.09543609999673208
4493,neutral,sad,0.08398570000281325
4508,neutral,neutral,0.08657140000286745
4511,neutral,neutral,0.093119499993918
4525,neutral,neutral,0.06651609999971697
4530,neutral,fear,0.08486529999936465
4551,neutral,angry,0.08494810000411235
4555,neutral,neutral,0.08246979999967152
4560,neutral,happy,0.0756801000025007
4565,neutral,neutral,0.09049220000451896
4573,neutral,angry,0.08769629999733297
4586,neutral,neutral,0.06508309999480844
4604,neutral,neutral,0.08525259999441914
4605,neutral,fear,0.0804158999962965
4620,neutral,neutral,0.06901199999992969
4628,neutral,happy,0.0869818999999552
4630,neutral,sad,0.07887830000254326
4640,neutral,neutral,0.08944650000194088
4656,neutral,happy,0.0857426000002306
4687,neutral,fear,0.08183149999968009
4695,neutral,neutral,0.07876029999897582
4697,neutral,neutral,0.08640139999624807
4710,neutral,sad,0.07656890000362182
4718,neutral,neutral,0.07807280000270111
4723,neutral,neutral,0.07974660000036238
4732,neutral,neutral,0.09920849999616621
4748,neutral,happy,0.07562400000460912
4750,neutral,happy,0.14965549999760697
4758,neutral,neutral,0.06856270000571385
475,neutral,neutral,0.08819339999899967
4768,neutral,neutral,0.09455090000119526
4771,neutral,neutral,0.08707519999734359
4773,neutral,neutral,0.09624110000004293
4776,neutral,sad,0.08981530000164639
4791,neutral,fear,0.08697599999868544
4797,neutral,neutral,0.08717829999659443
4804,neutral,sad,0.08280910000030417
4811,neutral,fear,0.08350800000334857
4822,neutral,fear,0.0883525000026566
4828,neutral,neutral,0.06703790000028675
4848,neutral,neutral,0.0825224000000162
4851,neutral,neutral,0.06894199999806006
4862,neutral,happy,0.08917409999412484
4863,neutral,neutral,0.07014609999896493
4867,neutral,neutral,0.08588269999745535
48,neutral,angry,0.06818000000203028
4919,neutral,fear,0.08774510000512237
4920,neutral,neutral,0.06905149999511195
4926,neutral,neutral,0.09094199999526609
4934,neutral,neutral,0.09079429999837885
4937,neutral,neutral,0.07026210000185529
4953,neutral,fear,0.09612529999867547
496,neutral,happy,0.0962190999998711
4984,neutral,neutral,0.07175979999738047
4990,neutral,neutral,0.08608490000187885
499,neutral,happy,0.0813036000035936
5008,neutral,neutral,0.0817698000028031
5028,neutral,sad,0.08542609999858541
5034,neutral,surprise,0.08907650000037393
5072,neutral,surprise,0.08720209999592043
5079,neutral,fear,0.08315559999755351
509,neutral,neutral,0.09311840000009397
5104,neutral,sad,0.0836834000001545
5113,neutral,angry,0.06843700000172248
5134,neutral,fear,0.08490739999979269
5137,neutral,neutral,0.08848820000275737
5140,neutral,neutral,0.06692390000534942
5141,neutral,sad,0.08632349999970756
5144,neutral,neutral,0.0704180999964592
5180,neutral,sad,0.09140279999701306
5184,neutral,neutral,0.08353730000089854
5192,neutral,happy,0.08635119999962626
5211,neutral,sad,0.06658129999414086
5217,neutral,fear,0.0929214999996475
5226,neutral,neutral,0.10280419999617152
522,neutral,neutral,0.0935816999990493
5235,neutral,neutral,0.06618919999891659
5241,neutral,surprise,0.08881889999611303
5247,neutral,fear,0.07511349999549566
524,neutral,neutral,0.0822522000016761
5263,neutral,neutral,0.08840129999589408
5265,neutral,neutral,0.07838590000028489
5271,neutral,neutral,0.0909040999977151
5280,neutral,neutral,0.08345070000359556
528,neutral,fear,0.08438770000066143
5290,neutral,sad,0.0888621999984025
5298,neutral,neutral,0.07009249999828171
5302,neutral,fear,0.08987440000055358
5308,neutral,neutral,0.06726379999599885
5328,neutral,neutral,0.08791390000260435
5331,neutral,neutral,0.09212549999938346
5339,neutral,neutral,0.07047720000264235
5340,neutral,sad,0.09183170000324026
5348,neutral,neutral,0.07904599999892525
5352,neutral,neutral,0.08731599999737227
5355,neutral,neutral,0.0813893000013195
5366,neutral,neutral,0.09208990000479389
5380,neutral,neutral,0.08498130000225501
5388,neutral,neutral,0.06851319999987027
5409,neutral,neutral,0.08045150000543799
5411,neutral,neutral,0.08894790000340436
5412,neutral,happy,0.08604159999958938
5431,neutral,neutral,0.09514049999415874
5432,neutral,neutral,0.0828001000045333
5435,neutral,fear,0.06676650000008522
5444,neutral,neutral,0.0710045000014361
5445,neutral,neutral,0.07278429999860236
5450,neutral,sad,0.0953248999940115
5461,neutral,neutral,0.07788830000208691
5470,neutral,neutral,0.09384660000068834
5477,neutral,angry,0.06458279999787919
5489,neutral,neutral,0.08767789999546949
558,neutral,neutral,0.08873419999872567
561,neutral,neutral,0.09206479999556905
572,neutral,sad,0.07395650000398746
583,neutral,neutral,0.08576329999777954
593,neutral,neutral,0.08078450000175508
595,neutral,sad,0.06772389999969164
632,neutral,happy,0.10000289999879897
634,neutral,neutral,0.08812150000449037
652,neutral,happy,0.08861890000116546
659,neutral,sad,0.0672742999959155
662,neutral,neutral,0.08832559999427758
663,neutral,neutral,0.09187889999884646
669,neutral,neutral,0.0699012999975821
674,neutral,neutral,0.08668239999678917
689,neutral,neutral,0.08036609999544453
696,neutral,neutral,0.07323349999933271
709,neutral,neutral,0.06946849999803817
710,neutral,sad,0.08559010000317357
723,neutral,neutral,0.0660312999971211
730,neutral,neutral,0.06552120000560535
750,neutral,neutral,0.09041330000036396
751,neutral,angry,0.08404570000129752
764,neutral,neutral,0.08729209999728482
768,neutral,neutral,0.07109979999950156
770,neutral,sad,0.08706459999666549
772,neutral,neutral,0.07981899999867892
77,neutral,sad,0.08558529999572784
78,neutral,happy,0.06865570000081789
790,neutral,neutral,0.06853969999792753
800,neutral,happy,0.07425890000013169
803,neutral,sad,0.08244489999924554
867,neutral,angry,0.09206879999692319
868,neutral,neutral,0.09689149999758229
876,neutral,happy,0.09096099999442231
906,neutral,sad,0.08863019999989774
947,neutral,neutral,0.08606529999815393
961,neutral,neutral,0.09678490000078455
979,neutral,neutral,0.07104919999983395
981,neutral,happy,0.0866773999950965
9,neutral,fear,0.14712210000288906
1007,sad,neutral,0.12367960000119638
1010,sad,fear,0.13914520000253106
1016,sad,sad,0.1028026999993017
1022,sad,fear,0.16326269999990473
1023,sad,sad,0.10870340000110446
102,sad,happy,0.07667989999754354
1034,sad,neutral,0.09881470000254922
1036,sad,neutral,0.07844330000079935
1038,sad,fear,0.07258789999468718
103,sad,fear,0.09946109999873443
1045,sad,sad,0.08340809999936027
104,sad,neutral,0.08936420000100043
1057,sad,sad,0.07567350000317674
105,sad,sad,0.08491389999835519
1061,sad,neutral,0.08628470000257948
1067,sad,sad,0.0780263000051491
1074,sad,sad,0.09644409999600612
1078,sad,neutral,0.07236330000159796
107,sad,neutral,0.07363389999954961
1081,sad,happy,0.07508919999963837
1083,sad,sad,0.06605750000016997
1088,sad,sad,0.06928870000410825
1089,sad,happy,0.09520840000186581
1090,sad,happy,0.07633590000477852
1095,sad,sad,0.09037150000222027
1096,sad,happy,0.08642430000327295
109,sad,neutral,0.09612570000172127
112,sad,neutral,0.0922872000010102
1138,sad,fear,0.07281359999615233
1149,sad,neutral,0.08340270000189776
1169,sad,sad,0.08332689999951981
118,sad,fear,0.08438179999939166
1206,sad,sad,0.0837348999993992
1208,sad,fear,0.07946020000235876
1214,sad,neutral,0.07008729999506613
1245,sad,angry,0.08562979999987874
1261,sad,neutral,0.08877099999517668
1293,sad,happy,0.08646030000090832
130,sad,sad,0.08191500000248197
1326,sad,sad,0.07278249999944819
1330,sad,sad,0.08228919999965001
1350,sad,sad,0.07122820000222418
1380,sad,sad,0.08420690000639297
1400,sad,sad,0.08842520000325749
1409,sad,neutral,0.07454279999365099
1411,sad,neutral,0.08990540000377223
1412,sad,fear,0.08261299999867333
1421,sad,happy,0.07043659999908414
1429,sad,neutral,0.08890039999823784
1447,sad,sad,0.08482119999825954
1450,sad,surprise,0.09793070000159787
1452,sad,sad,0.08980010000232141
1454,sad,neutral,0.09295659999770578
1469,sad,fear,0.09416090000013355
1480,sad,fear,0.07323899999755668
149,sad,happy,0.07717089999641757
1502,sad,sad,0.08445219999703113
1518,sad,fear,0.08007289999659406
1523,sad,sad,0.068240100001276
1524,sad,neutral,0.08390209999924991
1531,sad,angry,0.07255050000094343
1533,sad,happy,0.08674690000043483
1536,sad,sad,0.07566129999759141
1544,sad,sad,0.06982419999985723
1547,sad,neutral,0.08100660000491189
1554,sad,fear,0.09546499999851221
1590,sad,neutral,0.07018439999956172
1599,sad,angry,0.07012519999989308
1609,sad,sad,0.08215029999701073
1614,sad,neutral,0.08940109999821289
1629,sad,neutral,0.06890379999822471
1632,sad,angry,0.06919409999682102
1637,sad,fear,0.07490620000316994
1646,sad,fear,0.08572280000225874
1668,sad,neutral,0.08379949999653036
1675,sad,neutral,0.08703619999869261
1679,sad,angry,0.09604929999477463
167,sad,fear,0.06937140000081854
1685,sad,angry,0.08626730000105454
1701,sad,neutral,0.07763770000019576
1711,sad,neutral,0.08092340000439435
1715,sad,neutral,0.08587249999982305
1716,sad,neutral,0.0687437000015052
1718,sad,happy,0.08660539999982575
1727,sad,sad,0.08465939999587135
1728,sad,neutral,0.094869499997003
1739,sad,sad,0.07695419999799924
1751,sad,sad,0.0839678999982425
1764,sad,surprise,0.08944120000523981
1777,sad,neutral,0.07922169999801554
1779,sad,neutral,0.08125070000096457
1788,sad,sad,0.08175219999975525
1789,sad,angry,0.08896140000433661
1793,sad,neutral,0.07612750000407686
179,sad,sad,0.08076630000141449
1844,sad,fear,0.09018690000084462
1878,sad,happy,0.07173750000220025
1881,sad,neutral,0.08284950000233948
1885,sad,sad,0.07084400000167079
188,sad,angry,0.08594779999839375
1893,sad,fear,0.06818390000262298
1896,sad,neutral,0.09424829999625217
1914,sad,angry,0.0920752000020002
1916,sad,neutral,0.07971279999765102
1919,sad,fear,0.07900810000137426
1922,sad,fear,0.07182550000288757
1924,sad,sad,0.09015999999974156
1931,sad,sad,0.08722989999660058
1937,sad,neutral,0.08138599999801954
195,sad,fear,0.08406019999529235
1965,sad,sad,0.08560669999860693
1972,sad,happy,0.07124140000087209
1976,sad,neutral,0.089184500000556
19,sad,fear,0.08310370000253897
200,sad,neutral,0.09239070000330685
2039,sad,neutral,0.08348439999826951
2041,sad,happy,0.0709181999991415
2045,sad,angry,0.0817622999966261
2046,sad,sad,0.08196599999791943
2059,sad,sad,0.06822490000195103
2067,sad,neutral,0.08860319999803323
2085,sad,angry,0.08662819999881322
2089,sad,sad,0.08560129999386845
2094,sad,happy,0.09594629999628523
2097,sad,sad,0.0954386000012164
2098,sad,neutral,0.06939530000090599
2106,sad,neutral,0.08623649999935878
2122,sad,angry,0.07012500000564614
2132,sad,neutral,0.08742309999797726
2136,sad,fear,0.09166679999907501
2171,sad,sad,0.07061550000071293
2185,sad,sad,0.09523830000398448
219,sad,sad,0.09371339999779593
2206,sad,fear,0.08561059999919962
220,sad,angry,0.08132869999826653
2219,sad,fear,0.06628990000172053
223,sad,sad,0.08962590000010096
225,sad,fear,0.08544710000569467
2265,sad,fear,0.06635049999749754
2269,sad,neutral,0.06601889999728883
2272,sad,neutral,0.06821700000000419
2276,sad,sad,0.08338259999436559
228,sad,angry,0.06950099999812664
2299,sad,sad,0.08356169999751728
2316,sad,happy,0.08538170000247192
232,sad,neutral,0.08613989999867044
2330,sad,neutral,0.06683300000440795
2331,sad,sad,0.08396479999646544
2364,sad,sad,0.0906713000003947
2368,sad,sad,0.0723507000002428
236,sad,sad,0.0908326000062516
2375,sad,sad,0.08637070000258973
2390,sad,happy,0.0791356999980053
2394,sad,sad,0.06914369999867631
2417,sad,neutral,0.06797250000090571
2420,sad,sad,0.08285979999345727
2431,sad,fear,0.08396720000018831
2436,sad,sad,0.08355550000123912
2443,sad,angry,0.07918459999928018
2445,sad,fear,0.09448339999653399
244,sad,neutral,0.08773429999564542
2450,sad,happy,0.08474980000028154
2469,sad,happy,0.06723599999531871
2474,sad,fear,0.07986629999504657
2477,sad,neutral,0.06667680000100518
2479,sad,angry,0.08518899999762652
2486,sad,fear,0.09115860000019893
24,sad,neutral,0.08789770000294084
2525,sad,neutral,0.09669320000102744
2527,sad,neutral,0.07649020000098972
2536,sad,fear,0.07931459999963408
2561,sad,surprise,0.0856223999944632
2581,sad,happy,0.06791969999903813
2606,sad,surprise,0.07338850000087405
2609,sad,fear,0.08271400000376161
2613,sad,sad,0.07879510000202572
2633,sad,sad,0.07801499999914085
2646,sad,neutral,0.08122070000536041
264,sad,fear,0.08458569999493193
2663,sad,sad,0.08332240000163438
2688,sad,angry,0.08329329999833135
2692,sad,angry,0.09005979999346891
26,sad,sad,0.07752510000136681
2709,sad,happy,0.07026210000185529
2716,sad,fear,0.06902719999925466
2718,sad,sad,0.08162930000253255
2724,sad,angry,0.07064369999716291
2734,sad,angry,0.08623120000265772
2747,sad,sad,0.06931120000081137
2763,sad,sad,0.0648695999989286
2767,sad,fear,0.081618600001093
2774,sad,sad,0.09216490000108024
2788,sad,angry,0.07126750000315951
2794,sad,neutral,0.09038480000162963
27,sad,happy,0.06794459999946412
2811,sad,sad,0.07459730000118725
2815,sad,surprise,0.06707459999597631
2819,sad,sad,0.07768170000053942
2827,sad,fear,0.07343190000392497
2836,sad,neutral,0.06894810000085272
2839,sad,sad,0.06705239999428159
2840,sad,sad,0.08711339999717893
2851,sad,fear,0.09261960000003455
2865,sad,sad,0.081313599999703
2871,sad,neutral,0.07302250000066124
2881,sad,sad,0.06734719999803929
2905,sad,fear,0.08514049999939743
2906,sad,neutral,0.08161319999635452
2918,sad,sad,0.08254879999731202
2942,sad,happy,0.08527229999890551
2944,sad,fear,0.09449100000347244
2946,sad,neutral,0.06693459999951301
2951,sad,neutral,0.0656710999974166
2957,sad,sad,0.08703970000351546
2967,sad,angry,0.06887670000287471
2968,sad,happy,0.08238900000287686
2975,sad,happy,0.08271200000308454
2980,sad,neutral,0.06806739999592537
3010,sad,sad,0.0859409000040614
3034,sad,neutral,0.0845536999986507
3042,sad,neutral,0.07752120000077412
3067,sad,angry,0.06831030000466853
3072,sad,sad,0.07243629999720724
3075,sad,fear,0.08504959999845596
3080,sad,fear,0.06700460000138264
3095,sad,sad,0.08668410000245785
3099,sad,neutral,0.07603789999848232
313,sad,angry,0.08962030000111554
3155,sad,neutral,0.06663329999719281
3158,sad,neutral,0.07812269999703858
3166,sad,neutral,0.07747209999797633
3174,sad,disgust,0.0837833999976283
3175,sad,fear,0.0826188999999431
3182,sad,sad,0.08508659999642987
3195,sad,fear,0.08300040000176523
319,sad,happy,0.07973499999934575
3200,sad,neutral,0.06889850000152364
3202,sad,neutral,0.08826940000290051
3222,sad,happy,0.07477730000391603
3223,sad,happy,0.06654749999870546
322,sad,sad,0.08087869999872055
3233,sad,neutral,0.07382059999508783
3247,sad,neutral,0.06738629999745172
3249,sad,happy,0.0680971000037971
3256,sad,neutral,0.06938999999692896
3257,sad,sad,0.07674390000465792
3264,sad,angry,0.06784179999522166
327,sad,neutral,0.09130239999649348
3288,sad,sad,0.06918860000587301
3309,sad,fear,0.09985729999607429
3312,sad,fear,0.08499039999878732
3316,sad,neutral,0.08938089999719523
3321,sad,fear,0.08867230000032578
3326,sad,fear,0.08336009999766247
333,sad,neutral,0.08604030000424245
3361,sad,neutral,0.06667749999905936
3365,sad,neutral,0.06799930000124732
3388,sad,sad,0.08048650000273483
3411,sad,sad,0.08691859999817098
3423,sad,neutral,0.08678660000441596
3438,sad,sad,0.09429300000192598
3439,sad,happy,0.06731980000040494
3453,sad,fear,0.07925840000098106
3468,sad,neutral,0.06960780000372324
3469,sad,disgust,0.08639940000284696
3477,sad,angry,0.08012220000091475
3494,sad,neutral,0.07098340000084136
3518,sad,neutral,0.07263669999520062
3519,sad,fear,0.06988560000172583
3524,sad,neutral,0.06625820000044769
3581,sad,neutral,0.08068590000038967
3586,sad,sad,0.08458659999450902
358,sad,angry,0.06765090000408236
3643,sad,fear,0.08469440000044415
3661,sad,angry,0.06830739999713842
3681,sad,sad,0.06870290000370005
3685,sad,neutral,0.07238879999931669
3689,sad,sad,0.06735389999812469
3690,sad,sad,0.08008600000175647
3696,sad,happy,0.07881300000008196
3716,sad,sad,0.07031790000473848
3723,sad,fear,0.07041539999772795
3764,sad,angry,0.06828029999451246
3777,sad,neutral,0.08208630000444828
3779,sad,sad,0.0813609999968321
3795,sad,fear,0.09255249999841908
379,sad,sad,0.08798460000252817
37,sad,sad,0.06964029999653576
3817,sad,happy,0.06880220000311965
3853,sad,fear,0.08933689999685157
3872,sad,sad,0.07714960000157589
3889,sad,neutral,0.08342340000672266
3908,sad,angry,0.07793499999388587
390,sad,neutral,0.08380010000109905
3932,sad,angry,0.07804989999567624
3935,sad,neutral,0.07042329999967478
3938,sad,sad,0.06956840000202646
3943,sad,neutral,0.08763619999808725
3946,sad,neutral,0.09026099999755388
3948,sad,neutral,0.08013690000370843
3952,sad,fear,0.06881159999466036
3967,sad,sad,0.06557659999816678
3968,sad,sad,0.0658802999969339
3975,sad,neutral,0.08722899999702349
3982,sad,neutral,0.06990509999741334
4004,sad,neutral,0.0890681000018958
4019,sad,angry,0.07930029999988619
4027,sad,neutral,0.0887187999978778
402,sad,sad,0.08215900000504917
4031,sad,fear,0.08928580000065267
4044,sad,fear,0.08294140000361949
4046,sad,happy,0.0801350999972783
4048,sad,neutral,0.08502540000336012
4061,sad,sad,0.06863549999980023
4066,sad,sad,0.08525250000093365
4070,sad,fear,0.08480330000020331
4091,sad,happy,0.07457789999898523
4098,sad,sad,0.08752870000171242
4107,sad,neutral,0.0674460000009276
4110,sad,angry,0.0837684999933117
4130,sad,fear,0.07087220000539673
413,sad,neutral,0.09636190000310307
4145,sad,neutral,0.06870480000361567
414,sad,sad,0.08021960000041872
4165,sad,sad,0.06823550000262912
416,sad,happy,0.08299059999990277
4174,sad,fear,0.08677809999790043
4193,sad,angry,0.07895409999764524
4198,sad,fear,0.0963259000054677
4223,sad,sad,0.07109099999797763
422,sad,neutral,0.08980760000122245
4245,sad,sad,0.0832317000022158
4265,sad,sad,0.0672677000038675
4267,sad,fear,0.06809590000193566
427,sad,neutral,0.07573520000005374
42,sad,neutral,0.09641299999930197
4308,sad,sad,0.08179379999637604
4312,sad,sad,0.08083500000066124
4322,sad,sad,0.07008260000293376
4330,sad,neutral,0.06648519999725977
433,sad,neutral,0.06751210000220453
4343,sad,angry,0.06595720000041183
4345,sad,happy,0.07152249999489868
435,sad,happy,0.08762480000586947
4370,sad,neutral,0.07816259999526665
4385,sad,fear,0.07081720000132918
4406,sad,neutral,0.09073560000251746
4407,sad,happy,0.07971459999680519
4414,sad,fear,0.09157920000143349
4419,sad,sad,0.07670710000093095
445,sad,sad,0.06947629999922356
4466,sad,neutral,0.0875677000003634
4468,sad,fear,0.08803600000101142
4474,sad,happy,0.06872860000294168
4480,sad,happy,0.06789359999675071
4491,sad,happy,0.07085939999524271
4503,sad,happy,0.09396960000594845
4520,sad,sad,0.08789580000302522
4524,sad,sad,0.06833900000492577
452,sad,neutral,0.07010219999938272
4545,sad,happy,0.08343859999877168
4566,sad,sad,0.06978040000103647
4571,sad,neutral,0.08824639999511419
4578,sad,neutral,0.07119439999951283
4583,sad,neutral,0.07739120000042021
4594,sad,neutral,0.06866080000327202
4606,sad,neutral,0.09343799999624025
4622,sad,fear,0.0703427999978885
4624,sad,neutral,0.08082580000336748
4629,sad,fear,0.08614900000247872
4653,sad,neutral,0.08712409999861848
4660,sad,sad,0.06568039999547182
4666,sad,neutral,0.06901469999866094
4667,sad,angry,0.14831120000599185
4684,sad,fear,0.07008180000411812
4686,sad,sad,0.22946539999975357
4701,sad,happy,0.07175390000338666
4702,sad,neutral,0.06516080000437796
4705,sad,sad,0.08382279999932507
4715,sad,sad,0.08722539999871515
4717,sad,sad,0.06643659999826923
4721,sad,sad,0.06811430000379914
4731,sad,happy,0.07735240000329213
4733,sad,angry,0.08861769999930402
4752,sad,happy,0.07231960000353865
4763,sad,happy,0.07063170000037644
4765,sad,neutral,0.08901410000544274
4774,sad,neutral,0.07616950000374345
4777,sad,sad,0.0692166000008001
4778,sad,sad,0.07129379999969387
4795,sad,neutral,0.08168920000025537
4798,sad,sad,0.07012199999735458
4803,sad,sad,0.0889203999977326
4819,sad,neutral,0.07413879999512574
4834,sad,happy,0.08197630000358913
4847,sad,neutral,0.08765990000392776
4861,sad,neutral,0.08914799999911338
4868,sad,happy,0.08145169999625068
4870,sad,angry,0.07459559999551857
4887,sad,happy,0.07750639999721898
4905,sad,happy,0.07810050000261981
4908,sad,fear,0.08483900000283029
4941,sad,sad,0.09626819999539293
4954,sad,neutral,0.06852310000249417
4961,sad,sad,0.06594390000100248
4970,sad,happy,0.07048210000357358
4971,sad,fear,0.06820840000000317
49,sad,neutral,0.08810020000237273
4,sad,surprise,0.06878429999778746
5007,sad,neutral,0.08954589999484597
5015,sad,fear,0.07828059999883408
5036,sad,neutral,0.09081619999778923
5045,sad,sad,0.0820499000037671
5062,sad,fear,0.14025670000410173
5064,sad,neutral,0.09074509999481961
5066,sad,sad,0.07107839999662247
5075,sad,sad,0.07419510000181617
507,sad,neutral,0.09216919999744277
5087,sad,happy,0.09963370000332361
5094,sad,sad,0.07228540000505745
50,sad,fear,0.08906589999969583
5127,sad,surprise,0.06596859999990556
5131,sad,surprise,0.0800223999976879
515,sad,sad,0.08181779999722494
5167,sad,sad,0.08329889999731677
5178,sad,sad,0.06586260000040056
5188,sad,neutral,0.06905769999866607
5206,sad,neutral,0.0734085999938543
5207,sad,happy,0.07587909999710973
520,sad,fear,0.08487190000596456
5222,sad,fear,0.07966429999942193
5223,sad,sad,0.08462999999755993
5233,sad,sad,0.08282060000055935
5236,sad,sad,0.08715410000149859
5246,sad,sad,0.08367250000446802
5257,sad,neutral,0.0674122000054922
5261,sad,neutral,0.07145920000039041
5262,sad,neutral,0.08939599999575876
5269,sad,neutral,0.08531560000119498
5272,sad,fear,0.08849400000326568
5276,sad,sad,0.06961459999729414
5277,sad,angry,0.07992930000182241
5301,sad,angry,0.07037730000593001
5312,sad,sad,0.08830029999808175
5322,sad,fear,0.0857631000035326
5324,sad,fear,0.07333010000002105
5334,sad,sad,0.08756549999816343
5358,sad,sad,0.07584270000370452
5375,sad,happy,0.08039360000111628
5379,sad,fear,0.06904209999629529
5396,sad,neutral,0.08859999999549473
5410,sad,sad,0.08234920000541024
5417,sad,neutral,0.07678740000119433
5418,sad,neutral,0.08715910000319127
5422,sad,fear,0.0689427000033902
545,sad,sad,0.08333040000434266
5460,sad,fear,0.06643500000063796
547,sad,angry,0.07902179999655345
5481,sad,sad,0.07919430000038119
548,sad,sad,0.08362130000023171
5495,sad,sad,0.06705370000418043
551,sad,neutral,0.06740910000371514
556,sad,happy,0.08762449999630917
567,sad,surprise,0.08741159999772208
575,sad,sad,0.07478129999799421
586,sad,sad,0.08393159999832278
590,sad,fear,0.08711290000064764
602,sad,sad,0.08677560000069207
610,sad,neutral,0.0699291999990237
615,sad,neutral,0.08355389999633189
623,sad,neutral,0.06754029999865452
641,sad,fear,0.06898680000449531
668,sad,angry,0.07914659999369178
694,sad,happy,0.09072030000243103
698,sad,fear,0.0895438000006834
711,sad,sad,0.07022310000320431
731,sad,fear,0.07652850000158651
734,sad,sad,0.07068620000063675
777,sad,sad,0.07806469999923138
788,sad,neutral,0.06958239999949001
809,sad,fear,0.08763909999834141
824,sad,sad,0.08309229999576928
833,sad,happy,0.07282670000131475
834,sad,neutral,0.0829574000017601
836,sad,happy,0.06844570000248495
841,sad,happy,0.08145289999811212
853,sad,sad,0.08994700000039302
855,sad,neutral,0.08476949999749195
862,sad,neutral,0.07178769999882206
871,sad,neutral,0.09583549999661045
883,sad,fear,0.09657159999915166
908,sad,sad,0.06968220000271685
917,sad,neutral,0.07033180000144057
91,sad,sad,0.08364520000031916
922,sad,happy,0.07848440000088885
928,sad,neutral,0.08570029999827966
957,sad,sad,0.07072950000292622
970,sad,neutral,0.08468910000374308
973,sad,sad,0.06784690000495175
978,sad,neutral,0.06800400000065565
1009,surprise,neutral,0.08476840000366792
100,surprise,fear,0.0980316999994102
1024,surprise,happy,0.08804999999847496
1028,surprise,angry,0.0689012000002549
1040,surprise,fear,0.09024199999839766
1053,surprise,fear,0.0675831000044127
1077,surprise,fear,0.06736549999914132
1124,surprise,happy,0.09215730000141775
1127,surprise,fear,0.07176459999755025
1148,surprise,happy,0.08029309999983525
1167,surprise,fear,0.09328300000197487
1173,surprise,surprise,0.06590030000370461
1178,surprise,sad,0.08858619999955408
1179,surprise,fear,0.06735929999558721
1184,surprise,sad,0.08990949999861186
1229,surprise,happy,0.08044710000103805
123,surprise,surprise,0.0950418000065838
1243,surprise,neutral,0.08627439999690978
1265,surprise,surprise,0.07420429999910994
1275,surprise,neutral,0.08171929999662098
1279,surprise,neutral,0.0655110000006971
1280,surprise,happy,0.0906736999968416
1285,surprise,angry,0.09251280000171391
1286,surprise,surprise,0.10017840000364231
1323,surprise,happy,0.08782899999641813
1334,surprise,neutral,0.06939540000166744
1356,surprise,fear,0.09680720000324072
1359,surprise,angry,0.09098169999924721
1361,surprise,neutral,0.08359360000031302
